day_key,entry_time,side,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_usdt,r_multiple,used_fallback,mode
2025-05-18,2025-05-18 12:00:00+00:00,short,2493.45,2503.0071428571428,2477.5214285714283,2025-05-18 18:00:00+00:00,2477.5214285714283,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-05-19,2025-05-19 12:00:00+00:00,short,2400.08,2414.5614285714287,2375.944285714286,2025-05-19 13:30:00+00:00,2414.5614285714287,stop_loss,-20.0,-1.0,False,moderate
2025-05-20,2025-05-20 12:30:00+00:00,short,2486.44,2502.099142857143,2460.3414285714284,2025-05-20 18:45:00+00:00,2460.3414285714284,take_profit,33.33333333333372,1.666666666666686,False,moderate
2025-05-23,2025-05-23 12:00:00+00:00,short,2542.78,2568.5337142857143,2499.857142857143,2025-05-23 12:15:00+00:00,2499.857142857143,take_profit,33.33333333333357,1.6666666666666785,False,moderate
2025-05-24,2025-05-24 12:00:00+00:00,short,2556.44,2565.6448571428573,2541.098571428572,2025-05-24 21:15:00+00:00,2541.098571428572,take_profit,33.333333333332675,1.6666666666666337,False,moderate
2025-05-25,2025-05-25 12:15:00+00:00,long,2513.34,2501.517428571429,2533.0442857142857,2025-05-25 19:45:00+00:00,2533.0442857142857,take_profit,33.33333333333333,1.6666666666666667,False,moderate
2025-05-28,2025-05-28 12:15:00+00:00,long,2670.77,2656.785714285714,2694.077142857143,2025-05-28 13:45:00+00:00,2656.785714285714,stop_loss,-20.0,-1.0,False,moderate
2025-05-29,2025-05-29 12:30:00+00:00,short,2687.18,2702.5734285714284,2661.5242857142857,2025-05-29 13:30:00+00:00,2661.5242857142857,take_profit,33.33333333333314,1.6666666666666567,False,moderate
2025-05-30,2025-05-30 12:00:00+00:00,short,2587.59,2604.7825714285714,2558.9357142857143,2025-05-30 16:30:00+00:00,2558.9357142857143,take_profit,33.33333333333386,1.6666666666666932,False,moderate
2025-05-31,2025-05-31 12:00:00+00:00,long,2529.38,2516.7697142857146,2550.3971428571426,2025-05-31 23:45:00+00:00,2527.08,session_end,-3.647815841943432,-0.1823907920971716,False,moderate
2025-06-01,2025-06-01 12:30:00+00:00,short,2480.57,2492.838285714286,2460.1228571428574,2025-06-01 13:15:00+00:00,2492.838285714286,stop_loss,-20.0,-1.0,False,moderate
2025-06-02,2025-06-02 12:30:00+00:00,long,2492.68,2481.2688571428566,2511.6985714285715,2025-06-02 13:30:00+00:00,2511.6985714285715,take_profit,33.3333333333328,1.66666666666664,False,moderate
2025-06-04,2025-06-04 12:15:00+00:00,short,2618.95,2630.5531428571426,2599.6114285714284,2025-06-04 14:00:00+00:00,2599.6114285714284,take_profit,33.33333333333359,1.6666666666666798,False,moderate
2025-06-05,2025-06-05 12:00:00+00:00,long,2618.38,2607.504571428572,2636.5057142857145,2025-06-05 12:45:00+00:00,2636.5057142857145,take_profit,33.33333333333361,1.6666666666666805,False,moderate
2025-06-07,2025-06-07 12:30:00+00:00,long,2505.03,2497.9757142857143,2516.787142857143,2025-06-07 14:30:00+00:00,2516.787142857143,take_profit,33.33333333333204,1.666666666666602,False,moderate
2025-06-09,2025-06-09 12:30:00+00:00,long,2547.01,2534.2497142857146,2568.277142857143,2025-06-09 16:15:00+00:00,2568.277142857143,take_profit,33.33333333333381,1.6666666666666905,False,moderate
2025-06-11,2025-06-11 12:00:00+00:00,long,2779.96,2768.020857142857,2799.8585714285714,2025-06-11 12:30:00+00:00,2799.8585714285714,take_profit,33.333333333332824,1.6666666666666412,False,moderate
2025-06-12,2025-06-12 12:00:00+00:00,short,2717.01,2732.398285714286,2691.362857142857,2025-06-12 19:45:00+00:00,2691.362857142857,take_profit,33.333333333333535,1.6666666666666765,False,moderate
2025-06-13,2025-06-13 12:00:00+00:00,long,2550.44,2533.886,2578.03,2025-06-13 16:00:00+00:00,2578.03,take_profit,33.33333333333279,1.6666666666666392,False,moderate
2025-06-15,2025-06-15 12:45:00+00:00,long,2524.62,2515.6602857142857,2539.552857142857,2025-06-15 13:45:00+00:00,2539.552857142857,take_profit,33.33333333333401,1.6666666666667005,False,moderate
2025-06-19,2025-06-19 12:30:00+00:00,short,2522.82,2532.1037142857144,2507.347142857144,2025-06-19 13:45:00+00:00,2507.347142857144,take_profit,33.33333333333268,1.666666666666634,False,moderate
2025-06-22,2025-06-22 12:45:00+00:00,long,2278.81,2263.341142857143,2304.5914285714284,2025-06-22 13:00:00+00:00,2263.341142857143,stop_loss,-20.0,-1.0,False,moderate
2025-06-23,2025-06-23 12:30:00+00:00,long,2258.9,2248.0074285714286,2277.054285714286,2025-06-23 13:30:00+00:00,2277.054285714286,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-06-27,2025-06-27 12:30:00+00:00,short,2437.22,2447.2657142857142,2420.4771428571426,2025-06-27 13:45:00+00:00,2420.4771428571426,take_profit,33.33333333333303,1.6666666666666516,False,moderate
2025-06-28,2025-06-28 12:00:00+00:00,short,2424.82,2428.9257142857145,2417.977142857143,2025-06-28 15:45:00+00:00,2428.9257142857145,stop_loss,-20.0,-1.0,False,moderate
2025-06-29,2025-06-29 12:30:00+00:00,short,2448.4,2457.615142857143,2433.0414285714287,2025-06-29 15:45:00+00:00,2433.0414285714287,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-07-01,2025-07-01 12:15:00+00:00,short,2440.43,2449.6451428571427,2425.0714285714284,2025-07-01 13:30:00+00:00,2425.0714285714284,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-07-02,2025-07-02 12:30:00+00:00,short,2432.57,2439.9037142857146,2420.347142857143,2025-07-02 13:00:00+00:00,2439.9037142857146,stop_loss,-20.0,-1.0,False,moderate
2025-07-03,2025-07-03 12:00:00+00:00,long,2598.34,2584.633428571429,2621.1842857142856,2025-07-03 13:30:00+00:00,2621.1842857142856,take_profit,33.333333333333115,1.6666666666666556,False,moderate
2025-07-05,2025-07-05 12:00:00+00:00,short,2514.58,2520.862857142857,2504.1085714285714,2025-07-05 15:45:00+00:00,2504.1085714285714,take_profit,33.33333333333285,1.6666666666666423,False,moderate
2025-07-06,2025-07-06 12:30:00+00:00,long,2517.53,2512.416285714286,2526.052857142857,2025-07-06 13:15:00+00:00,2526.052857142857,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-07-07,2025-07-07 12:15:00+00:00,short,2548.62,2557.9937142857143,2532.9971428571425,2025-07-07 14:30:00+00:00,2532.9971428571425,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-07-09,2025-07-09 12:00:00+00:00,long,2651.8,2641.190285714286,2669.482857142857,2025-07-09 13:45:00+00:00,2669.482857142857,take_profit,33.33333333333362,1.666666666666681,False,moderate
2025-07-10,2025-07-10 12:00:00+00:00,short,2767.82,2776.436,2753.46,2025-07-10 12:30:00+00:00,2776.436,stop_loss,-20.0,-1.0,False,moderate
2025-07-12,2025-07-12 12:00:00+00:00,short,2957.0,2966.793714285714,2940.677142857143,2025-07-12 12:30:00+00:00,2940.677142857143,take_profit,33.33333333333426,1.6666666666667131,False,moderate
2025-07-13,2025-07-13 12:30:00+00:00,long,2972.67,2964.112285714286,2986.932857142857,2025-07-13 12:45:00+00:00,2986.932857142857,take_profit,33.33333333333297,1.666666666666649,False,moderate
2025-07-14,2025-07-14 12:15:00+00:00,short,3045.29,3069.7837142857143,3004.467142857143,2025-07-14 15:45:00+00:00,3004.467142857143,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-07-15,2025-07-15 12:45:00+00:00,long,2999.39,2982.812,3027.0199999999995,2025-07-15 13:15:00+00:00,3027.0199999999995,take_profit,33.333333333332966,1.6666666666666483,False,moderate
2025-07-16,2025-07-16 12:15:00+00:00,long,3161.7,3148.237714285714,3184.1371428571424,2025-07-16 13:00:00+00:00,3184.1371428571424,take_profit,33.333333333332654,1.666666666666633,False,moderate
2025-07-17,2025-07-17 12:00:00+00:00,short,3430.72,3454.1371428571424,3391.6914285714283,2025-07-17 13:30:00+00:00,3391.6914285714283,take_profit,33.33333333333372,1.666666666666686,False,moderate
2025-07-18,2025-07-18 12:45:00+00:00,long,3639.21,3616.625142857143,3676.8514285714286,2025-07-18 13:15:00+00:00,3616.625142857143,stop_loss,-20.0,-1.0,False,moderate
2025-07-23,2025-07-23 12:00:00+00:00,long,3679.07,3658.189142857143,3713.8714285714286,2025-07-23 12:30:00+00:00,3658.189142857143,stop_loss,-20.0,-1.0,False,moderate
2025-07-25,2025-07-25 12:15:00+00:00,short,3713.84,3741.648285714286,3667.492857142857,2025-07-25 14:30:00+00:00,3667.492857142857,take_profit,33.33333333333322,1.6666666666666612,False,moderate
2025-07-29,2025-07-29 12:15:00+00:00,long,3849.43,3828.145428571429,3884.904285714285,2025-07-29 13:45:00+00:00,3828.145428571429,stop_loss,-20.0,-1.0,False,moderate
2025-08-01,2025-08-01 12:00:00+00:00,long,3653.22,3632.741142857143,3687.351428571428,2025-08-01 12:15:00+00:00,3632.741142857143,stop_loss,-20.0,-1.0,False,moderate
2025-08-03,2025-08-03 12:00:00+00:00,short,3477.55,3492.466,3452.6900000000005,2025-08-03 12:30:00+00:00,3492.466,stop_loss,-20.0,-1.0,False,moderate
2025-08-04,2025-08-04 12:45:00+00:00,long,3568.69,3554.716857142857,3591.978571428572,2025-08-04 13:30:00+00:00,3591.978571428572,take_profit,33.333333333333115,1.666666666666656,False,moderate
2025-08-05,2025-08-05 12:15:00+00:00,short,3655.26,3674.0305714285714,3623.9757142857143,2025-08-05 12:30:00+00:00,3623.9757142857143,take_profit,33.33333333333349,1.6666666666666747,False,moderate
2025-08-06,2025-08-06 12:00:00+00:00,short,3592.65,3610.076571428572,3563.6057142857144,2025-08-06 14:00:00+00:00,3610.076571428572,stop_loss,-20.0,-1.0,False,moderate
2025-08-07,2025-08-07 12:30:00+00:00,long,3842.12,3817.593714285714,3882.997142857143,2025-08-07 21:45:00+00:00,3882.997142857143,take_profit,33.33333333333321,1.6666666666666603,False,moderate
2025-08-08,2025-08-08 12:45:00+00:00,short,3890.86,3904.222,3868.59,2025-08-08 13:15:00+00:00,3904.222,stop_loss,-20.0,-1.0,False,moderate
2025-08-12,2025-08-12 12:15:00+00:00,long,4304.53,4281.01,4343.73,2025-08-12 12:30:00+00:00,4343.73,take_profit,33.333333333333854,1.6666666666666925,False,moderate
2025-08-13,2025-08-13 12:30:00+00:00,long,4720.38,4692.257142857143,4767.251428571429,2025-08-13 21:15:00+00:00,4767.251428571429,take_profit,33.333333333333115,1.666666666666656,False,moderate
2025-08-14,2025-08-14 12:00:00+00:00,long,4729.44,4699.446857142857,4779.428571428571,2025-08-14 12:30:00+00:00,4699.446857142857,stop_loss,-20.0,-1.0,False,moderate
2025-08-15,2025-08-15 12:15:00+00:00,short,4612.26,4634.028857142857,4575.978571428572,2025-08-15 13:30:00+00:00,4575.978571428572,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-08-17,2025-08-17 12:00:00+00:00,short,4542.92,4567.374285714286,4502.162857142857,2025-08-17 16:45:00+00:00,4502.162857142857,take_profit,33.33333333333284,1.666666666666642,False,moderate
2025-08-18,2025-08-18 12:00:00+00:00,long,4295.4,4261.620857142857,4351.698571428571,2025-08-18 13:00:00+00:00,4351.698571428571,take_profit,33.33333333333351,1.6666666666666756,False,moderate
2025-08-21,2025-08-21 12:15:00+00:00,short,4259.73,4283.957142857143,4219.351428571428,2025-08-21 16:45:00+00:00,4219.351428571428,take_profit,33.33333333333308,1.666666666666654,False,moderate
2025-08-22,2025-08-22 12:00:00+00:00,short,4242.19,4262.850571428571,4207.755714285714,2025-08-22 12:30:00+00:00,4207.755714285714,take_profit,33.33333333333304,1.666666666666652,False,moderate
2025-08-24,2025-08-24 12:45:00+00:00,long,4753.41,4734.802285714285,4784.4228571428575,2025-08-24 14:15:00+00:00,4784.4228571428575,take_profit,33.33333333333301,1.6666666666666503,False,moderate
2025-08-25,2025-08-25 12:00:00+00:00,long,4604.54,4571.031714285714,4660.387142857143,2025-08-25 13:15:00+00:00,4660.387142857143,take_profit,33.33333333333297,1.6666666666666483,False,moderate
2025-08-26,2025-08-26 12:30:00+00:00,long,4508.26,4475.841142857144,4562.291428571429,2025-08-26 15:00:00+00:00,4562.291428571429,take_profit,33.33333333333371,1.6666666666666854,False,moderate
2025-08-27,2025-08-27 12:45:00+00:00,long,4613.27,4587.376571428572,4656.425714285715,2025-08-27 13:30:00+00:00,4656.425714285715,take_profit,33.33333333333357,1.6666666666666785,False,moderate
2025-08-28,2025-08-28 12:30:00+00:00,long,4608.99,4590.298285714285,4640.142857142857,2025-08-28 13:30:00+00:00,4590.298285714285,stop_loss,-20.0,-1.0,False,moderate
2025-08-29,2025-08-29 12:00:00+00:00,long,4365.2,4342.874857142857,4402.408571428571,2025-08-29 12:30:00+00:00,4402.408571428571,take_profit,33.33333333333306,1.6666666666666532,False,moderate
2025-08-30,2025-08-30 12:15:00+00:00,short,4371.3,4386.444,4346.06,2025-08-30 13:00:00+00:00,4346.06,take_profit,33.33333333333253,1.6666666666666266,False,moderate
2025-08-31,2025-08-31 12:45:00+00:00,long,4487.64,4467.842571428572,4520.635714285714,2025-08-31 13:30:00+00:00,4467.842571428572,stop_loss,-20.0,-1.0,False,moderate
2025-09-02,2025-09-02 12:00:00+00:00,short,4325.46,4344.5494285714285,4293.644285714286,2025-09-02 12:30:00+00:00,4293.644285714286,take_profit,33.33333333333365,1.6666666666666825,False,moderate
2025-09-03,2025-09-03 12:00:00+00:00,short,4362.88,4383.340857142857,4328.778571428571,2025-09-03 13:15:00+00:00,4383.340857142857,stop_loss,-20.0,-1.0,False,moderate
2025-09-04,2025-09-04 12:30:00+00:00,short,4388.02,4413.996571428572,4344.725714285715,2025-09-04 14:00:00+00:00,4344.725714285715,take_profit,33.3333333333331,1.666666666666655,False,moderate
2025-09-05,2025-09-05 12:15:00+00:00,long,4448.13,4429.095428571429,4479.854285714286,2025-09-05 12:30:00+00:00,4479.854285714286,take_profit,33.333333333333336,1.6666666666666667,False,moderate
2025-09-06,2025-09-06 12:00:00+00:00,long,4301.02,4290.854285714287,4317.9628571428575,2025-09-06 12:30:00+00:00,4290.854285714287,stop_loss,-20.0,-1.0,False,moderate
2025-09-07,2025-09-07 12:00:00+00:00,short,4298.0,4307.333428571428,4282.444285714286,2025-09-07 16:45:00+00:00,4282.444285714286,take_profit,33.33333333333464,1.6666666666667316,False,moderate
2025-09-09,2025-09-09 12:00:00+00:00,long,4355.0,4340.176571428571,4379.705714285715,2025-09-09 13:00:00+00:00,4340.176571428571,stop_loss,-20.0,-1.0,False,moderate
2025-09-10,2025-09-10 12:00:00+00:00,long,4331.67,4320.682285714286,4349.982857142857,2025-09-10 12:30:00+00:00,4349.982857142857,take_profit,33.33333333333389,1.6666666666666945,False,moderate
2025-09-11,2025-09-11 12:00:00+00:00,long,4452.57,4436.201142857142,4479.851428571428,2025-09-11 12:30:00+00:00,4479.851428571428,take_profit,33.33333333333259,1.6666666666666297,False,moderate
2025-09-12,2025-09-12 12:00:00+00:00,short,4510.59,4524.374571428572,4487.615714285715,2025-09-12 12:45:00+00:00,4524.374571428572,stop_loss,-20.0,-1.0,False,moderate
2025-09-15,2025-09-15 12:15:00+00:00,short,4512.65,4533.157142857142,4478.471428571428,2025-09-15 15:15:00+00:00,4478.471428571428,take_profit,33.33333333333363,1.6666666666666814,False,moderate
2025-09-17,2025-09-17 12:15:00+00:00,long,4504.16,4491.862571428571,4524.655714285715,2025-09-17 17:30:00+00:00,4524.655714285715,take_profit,33.333333333332845,1.666666666666642,False,moderate
2025-09-21,2025-09-21 12:15:00+00:00,long,4467.59,4457.3574285714285,4484.644285714286,2025-09-21 15:45:00+00:00,4484.644285714286,take_profit,33.33333333333215,1.6666666666666077,False,moderate
2025-09-22,2025-09-22 12:45:00+00:00,long,4190.36,4167.896,4227.799999999999,2025-09-22 15:00:00+00:00,4167.896,stop_loss,-20.0,-1.0,False,moderate
2025-09-23,2025-09-23 12:30:00+00:00,long,4196.16,4182.396857142857,4219.098571428571,2025-09-23 13:30:00+00:00,4182.396857142857,stop_loss,-20.0,-1.0,False,moderate
2025-09-24,2025-09-24 12:15:00+00:00,short,4172.59,4184.786285714286,4152.262857142857,2025-09-24 12:45:00+00:00,4184.786285714286,stop_loss,-40.557183920162224,-1.0,False,moderate
2025-09-25,2025-09-25 12:15:00+00:00,short,3988.35,4014.6762857142858,3944.4728571428573,2025-09-25 12:30:00+00:00,3944.4728571428573,take_profit,24.293520869961284,1.6666666666666494,False,moderate
2025-09-26,2025-09-26 12:30:00+00:00,long,3914.71,3884.192285714286,3965.572857142857,2025-09-26 13:45:00+00:00,3965.572857142857,take_profit,25.586734636557768,1.6666666666666716,False,moderate
